Process name,Flow name,Compartment,Amount,Normalized flow name,Normalized compartment
p-Xylene,"Volume occupied, final repository for radioactive waste [Land occupation]",,-3.0595e-10,"volume occupied,final repository for radioactive waste",
p-Xylene,bentonite [Non-renewable material resources from ground],,-2.5802e-06,bentonite,
p-Xylene,Pit Methane [Non-renewable energy resources from ground],,-0.00257090304347826,pit methane,
p-Xylene,clay [Non-renewable material resources from ground],,-3.9301e-06,clay,
p-Xylene,natural aggregate [Non-renewable material resources from ground],,-7.8009e-05,natural aggregate,
p-Xylene,"from urban, continuously built [Land transformation]",,-1.2152e-06,"from urban,continuously built",
p-Xylene,primary energy from solar energy [Renewable energy resources from air],,-0.0017122,primary energy from solar energy,
p-Xylene,cinnabar [Non-renewable material resources from ground],,-1.7096e-09,cinnabar,
p-Xylene,"urban, continuously built [Land occupation]",,-0.00016091,"urban,continuously built",
p-Xylene,"to urban, continuously built [Land transformation]",,-1.8507e-06,"to urban,continuously built",
p-Xylene,primary energy from geothermics [Renewable energy resources from ground],,-0.00040997,primary energy from geothermics,
p-Xylene,sodium nitrate [Non-renewable material resources from ground],,-8.1554e-15,sodium nitrate,
p-Xylene,feldspar [Non-renewable material resources from ground],,-2.0125e-15,feldspar,
p-Xylene,diatomite [Non-renewable material resources from ground],,-2.0234e-13,diatomite,
p-Xylene,gadolinium [Non-renewable element resources from ground],,-1.3603e-09,gadolinium,
p-Xylene,fluorine [Non-renewable element resources from ground],,-1.01492e-06,fluorine,
p-Xylene,europium [Non-renewable element resources from ground],,-5.4505e-10,europium,
p-Xylene,sea water [Renewable material resources from water],,-0.7887,sea water,
p-Xylene,calcium carbonate [Non-renewable material resources from ground],,-0.0019159,calcium carbonate,
p-Xylene,"to agriculture, mosaic [Land transformation]",,-2.1456e-06,"to agriculture,mosaic",
p-Xylene,river water [Renewable material resources from water],,-0.00028513,river water,
p-Xylene,talc [Non-renewable material resources from ground],,-3.7973e-09,talc,
p-Xylene,antimonite [Non-renewable material resources from ground],,-2.1027e-14,antimonite,
p-Xylene,borax [Non-renewable material resources from ground],,-1.6041e-10,borax,
p-Xylene,dolomite [Non-renewable material resources from ground],,-8.2627e-09,dolomite,
p-Xylene,slate [Non-renewable material resources from ground],,-2.4864e-09,slate,
p-Xylene,calcium [Emissions to fresh water],,8.0039e-08,calcium,
p-Xylene,sulfate [Emissions to fresh water],,0.0036694,sulfate,
p-Xylene,"butylene glycol [Emissions to air, unspecified]",,1.2542e-15,butene glycol,
p-Xylene,total organic carbon [Emissions to non-agricultural soil],,7.5241e-08,total organic carbon,
p-Xylene,"hydrocarbons (unspecified) [Emissions to air, unspecified]",,1.72719e-07,hydrocarbons,
p-Xylene,"Sodium dichromate [Emissions to air, unspecified]",,9.3552e-14,sodium dichromate,
p-Xylene,Ash,,0.00020605,ash,
p-Xylene,"Chlorosilane, trimethyl-",,9.48e-18,"chlorosilane,trimethyl-",
p-Xylene,"hydrogen sulfide [Emissions to air, unspecified]",,1.0121e-06,hydrogen sulfide,
p-Xylene,"rhodium [Emissions to air, unspecified]",,2.8814e-10,rhodium,
p-Xylene,"nitrobenzene [Emissions to air, unspecified]",,8.351e-15,nitrobenzol,
p-Xylene,total organic carbon [Emissions to fresh water],,0.0167972,total organic carbon,
p-Xylene,"butene [Emissions to air, unspecified]",,1.2071e-06,butene,
p-Xylene,"acrylic acid [Emissions to air, unspecified]",,9.944e-20,acrylic acid,
p-Xylene,"Hydrocarbons, chlorinated [Emissions to air, unspecified]",,6.1475e-10,"hydrocarbons,chlorinated",
p-Xylene,"waste heat [Emissions to air, unspecified]",,2.1983,waste heat,
p-Xylene,Benzal chloride,,4.5536e-21,benzal chloride,
p-Xylene,Dichromate [Emissions to fresh water],,1.0656e-13,dichromate,
p-Xylene,"1,2-dichlorobenzene [Emissions to fresh water]",,1.0476e-14,"1,2-dichlorobenzol",
p-Xylene,chromium VI [Emissions to fresh water],,2.88761e-07,chromium vi,
p-Xylene,"Nitrogen, organic bound [Emissions to fresh water]",,3.3816e-07,"nitrogen,organic bound",
p-Xylene,nitrobenzene [Emissions to fresh water],,3.3467e-14,nitrobenzol,
p-Xylene,dimethylamine [Emissions to fresh water],,4.5749e-15,dimethylamine,
p-Xylene,Methyl borate,,2.1437e-16,methyl borate,
p-Xylene,americium-241 [Emissions to fresh water],,1.71e-07,americium-241,
p-Xylene,Waste of foil (inline recycling),,2.6571e-11,waste of foil,
p-Xylene,"carbon disulfide [Emissions to air, unspecified]",,2.3249e-08,carbon disulfide,
p-Xylene,"methyl formate [Emissions to air, unspecified]",,2.7769e-16,methyl formate,
p-Xylene,"Aldehydes, unspecified [Emissions to air, unspecified]",,1.1676e-09,"aldehydes,unspecified",
p-Xylene,hydrogen sulfide [Emissions to fresh water],,7.9591e-09,hydrogen sulfide,
p-Xylene,"Hydrocarbons, aromatic [Emissions to air, unspecified]",,2.7019e-06,"hydrocarbons,aromatic",
p-Xylene,fluoride [Emissions to fresh water],,3.3718e-06,fluoride,
p-Xylene,"propylene oxide [Emissions to air, unspecified]",,7.3598e-11,propene oxide,
p-Xylene,nitrite [Emissions to fresh water],,5.9844e-08,nitrite,
p-Xylene,sulfide [Emissions to fresh water],,1.101e-05,sulfide,
p-Xylene,Dissolved solids [Emissions to fresh water],,8.153395087e-08,dissolved solids,
p-Xylene,"non-methane volatile organic compounds [Emissions to air, unspecified]",,0.001561427699,non-methane volatile organic compounds,
p-Xylene,tert-butyl methyl ether [Emissions to fresh water],,1.7528e-08,tert-butyl methyl ether,
p-Xylene,"R-40 [Emissions to air, unspecified]",,1.0559e-10,r-40,
p-Xylene,"methylamine [Emissions to air, unspecified]",,7.4813e-16,methylamine,
p-Xylene,Hazardous waste for further processing,,0.00021564,hazardous waste for further processing,
p-Xylene,chloride [Emissions to fresh water],,0.041788,chloride,
p-Xylene,waste heat [Emissions to fresh water],,0.24942,waste heat,
p-Xylene,Filter dust,,0.00029767,filter dust,
p-Xylene,Radioactive isotopes (unspecific),,1.9528e-08,radioactive isotopes,
p-Xylene,Catalysts material,,1.7018e-05,catalysts material,
p-Xylene,"γ-butyrolactone [Emissions to air, unspecified]",,2.0686e-25,γ-butyrolactone,
p-Xylene,"Terpenes [Emissions to air, unspecified]",,5.5875e-12,terpenes,
p-Xylene,hydrocarbons (unspecified) [Emissions to fresh water],,1.3161e-06,hydrocarbons,
p-Xylene,"chromium VI [Emissions to air, unspecified]",,4.8508e-10,chromium vi,
p-Xylene,"HFC-116 [Emissions to air, unspecified]",,1.1384e-11,hfc-116,
p-Xylene,propylene oxide [Emissions to fresh water],,1.771e-10,propene oxide,
p-Xylene,antimony-124 [Emissions to fresh water],,3.1817e-08,antimony-124,
p-Xylene,methylamine [Emissions to fresh water],,1.7955e-15,methylamine,
p-Xylene,phosphate [Emissions to fresh water],,0.00012234,phosphate,
p-Xylene,"acetonitrile [Emissions to air, unspecified]",,6.7051e-12,acetonitrile,
p-Xylene,acid (as H+) [Emissions to fresh water],,2.1365e-09,acid,
p-Xylene,tributyltin oxide [Emissions to fresh water],,6.8357e-08,tributyltin oxide,
p-Xylene,"dimethyl formamide [Emissions to air, unspecified]",,8.4639e-08,dimethyl formamide,
p-Xylene,"hydrogen chloride [Emissions to air, unspecified]",,1.4338e-05,hydrogen chloride,
p-Xylene,"fluorine [Emissions to air, unspecified]",,5.3772e-12,fluorine,
p-Xylene,biological oxygen demand [Emissions to fresh water],,0.028789,biological oxygen demand,
p-Xylene,"tert-butyl methyl ether [Emissions to air, unspecified]",,3.8144e-07,tert-butyl methyl ether,
p-Xylene,antimony-125 [Emissions to fresh water],,3.4794e-10,antimony-125,
p-Xylene,ethylenediamine [Emissions to fresh water],,3.3081e-14,ethenediamine,
p-Xylene,Waste for recovery (unspecific),,0.00028757,waste for recovery,
p-Xylene,"ethylenediamine [Emissions to air, unspecified]",,1.3753e-14,ethenediamine,
p-Xylene,"xenon-133 [Emissions to air, unspecified]",,0.0090531,xenon-133,
p-Xylene,"2-methyl-1-propene [Emissions to air, unspecified]",,2.4178e-07,2-methyl-1-propene,
p-Xylene,"monoethanolamine [Emissions to air, unspecified]",,6.8487e-11,monoethanolamine,
p-Xylene,"sulphuric acid [Emissions to air, unspecified]",,7.7624e-19,sulphuric acid,
p-Xylene,"Radioactive species, Nuclides, unspecified [Emissions to fresh water]",,496.03,"radioactive species,nuclides,unspecified",
p-Xylene,chemical oxygen demand [Emissions to fresh water],,0.028959,chemical oxygen demand,
p-Xylene,ammonium [Emissions to fresh water],,2.2338e-06,ammonium,
p-Xylene,Gypsum (FGD),,0.00080307,gypsum,
p-Xylene,"methacrylate [Emissions to air, unspecified]",,4.1964e-19,methacrylate,
p-Xylene,"hydrogen [Emissions to air, unspecified]",,5.5147e-07,hydrogen,
p-Xylene,"Carbonyl sulfide [Emissions to air, unspecified]",,3.0232e-09,carbonyl sulfide,
vinyl chloride monomer,"Energy, gross calorific value, in biomass",,-0.70708,"energy,gross calorific value,in biomass",
vinyl chloride monomer,"Energy, gross calorific value, in biomass, primary forest",,-9.6229e-07,"energy,gross calorific value,in biomass,primary forest",
vinyl chloride monomer,"Peat, in ground",,-5.6125e-06,"peat,in ground",
vinyl chloride monomer,"Wood, hard, standing",,-2.1993e-07,"wood,hard,standing",
vinyl chloride monomer,"Wood, primary forest, standing",,-8.9265e-11,"wood,primary forest,standing",
vinyl chloride monomer,"Wood, soft, standing",,-8.1724e-07,"wood,soft,standing",
vinyl chloride monomer,"Wood, unspecified, standing",,-3.6454e-11,"wood,unspecified,standing",
vinyl chloride monomer,primary energy from wind power,,-0.23856,primary energy from wind power,
vinyl chloride monomer,primary energy from solar energy,,-1.8618,primary energy from solar energy,
vinyl chloride monomer,bauxite,,-4.509e-05,bauxite,
vinyl chloride monomer,"Anhydrite, in ground",,-8.9507e-08,"anhydrite,in ground",
vinyl chloride monomer,baryte,,-3.2867e-06,baryte,
vinyl chloride monomer,basalt,,-5.4304e-10,basalt,
vinyl chloride monomer,borax,,-9.6767e-11,borax,
vinyl chloride monomer,calcium carbonate,,-0.019538,calcium carbonate,
vinyl chloride monomer,"Carbon, in organic matter, in soil",,-1.388e-08,"carbon,in organic matter,in soil",
vinyl chloride monomer,cerium,,-7.7944e-08,cerium,
vinyl chloride monomer,asbestos (white),,-3.1826e-07,asbestos,
vinyl chloride monomer,cinnabar,,-9.8224e-07,cinnabar,
vinyl chloride monomer,bentonite,,-2.3715e-06,bentonite,
vinyl chloride monomer,clay,,-9.7718e-06,clay,
vinyl chloride monomer,brown coal;  11.9 MJ/kg,,-0.22403,brown coal 119 mjkg,
vinyl chloride monomer,hard coal;  26.3 MJ/kg,,-0.11835,hard coal 263 mjkg,
vinyl chloride monomer,colemanite,,-2.6068e-09,colemanite,
vinyl chloride monomer,diatomite,,-1.1518e-13,diatomite,
vinyl chloride monomer,dolomite,,-4.5622e-08,dolomite,
vinyl chloride monomer,primary energy from geothermics,,-0.0015521,primary energy from geothermics,
vinyl chloride monomer,europium,,-1.9528e-10,europium,
vinyl chloride monomer,feldspar,,-4.2138e-14,feldspar,
vinyl chloride monomer,fluorine,,-5.2021e-07,fluorine,
vinyl chloride monomer,fluorspar,,-1.6185e-05,fluorspar,
vinyl chloride monomer,gadolinium,,-4.8738e-10,gadolinium,
vinyl chloride monomer,"Gas, mine, off-gas, process, coal mining",,-0.00024285,"gas,mine,off-gas,process,coal mining",
vinyl chloride monomer,"Gas, natural, in ground",,-0.32812,"gas,natural,in ground",
vinyl chloride monomer,granite,,-4.1894e-14,granite,
vinyl chloride monomer,gravel,,-8.2728e-05,gravel,
vinyl chloride monomer,gypsum,,-1.8618e-08,gypsum,
vinyl chloride monomer,kaolinite,,-2.7449e-06,kaolinite,
vinyl chloride monomer,kieserite,,-2.4154e-09,kieserite,
vinyl chloride monomer,lanthanum,,-2.3367e-08,lanthanum,
vinyl chloride monomer,magnesite,,-1.7766e-08,magnesite,
vinyl chloride monomer,inert rock,,-2.8816e-07,inert rock,
vinyl chloride monomer,neodymium,,-1.2852e-08,neodymium,
vinyl chloride monomer,crude oil; 42.3 MJ/kg,,-0.63296,crude oil 423 mjkg,
vinyl chloride monomer,olivine,,-2.8914e-08,olivine,
vinyl chloride monomer,praseodymium,,-1.3636e-09,praseodymium,
vinyl chloride monomer,rhodium,,-5.935e-13,rhodium,
vinyl chloride monomer,samarium,,-9.7307e-10,samarium,
vinyl chloride monomer,sand,,-8.0104e-07,sand,
vinyl chloride monomer,shale,,-2.534e-07,shale,
vinyl chloride monomer,sodium chloride,,-0.77076,sodium chloride,
vinyl chloride monomer,sodium nitrate,,-7.9931e-15,sodium nitrate,
vinyl chloride monomer,sodium sulfate,,-4.0212e-06,sodium sulfate,
vinyl chloride monomer,antimonite,,-1.197e-14,antimonite,
vinyl chloride monomer,potassium chloride,,-0.0045026,potassium chloride,
vinyl chloride monomer,talc,,-2.7811e-07,talc,
vinyl chloride monomer,"TiO2, 54% in ilmenite, 2.6% in crude ore, in ground",,-7.7917e-06,"tio2,54 in ilmenite,26 in crude ore,in ground",
vinyl chloride monomer,"TiO2, 95% in rutile, 0.40% in crude ore, in ground",,-4.281e-14,"tio2,95 in rutile,040 in crude ore,in ground",
vinyl chloride monomer,"Ulexite, in ground",,-6.8462e-18,"ulexite,in ground",
vinyl chloride monomer,"Volume occupied, final repository for low-active radioactive waste",,-6.8963e-10,"volume occupied,final repository for low-active radioactive waste",
vinyl chloride monomer,"Volume occupied, final repository for radioactive waste",,-1.7386e-10,"volume occupied,final repository for radioactive waste",
vinyl chloride monomer,"Volume occupied, underground deposit",,-1.0565e-08,"volume occupied,underground deposit",
vinyl chloride monomer,primary energy from hydro power,,-0.76218,primary energy from hydro power,
vinyl chloride monomer,"Sodium chloride, 2.68% in seawater",,-0.021013,"sodium chloride,268 in seawater",
vinyl chloride monomer,"Water, cooling, lake",,-0.01351,"water,cooling,lake",
vinyl chloride monomer,"Water, cooling, river",,-0.043392,"water,cooling,river",
vinyl chloride monomer,"Water, cooling, salt, ocean",,-0.0019629,"water,cooling,salt,ocean",
vinyl chloride monomer,water,,-50.71,water,
vinyl chloride monomer,"Water, cooling, well, in ground",,-0.01101,"water,cooling,well,in ground",
vinyl chloride monomer,"Water, process, lake",,-0.00022593,"water,process,lake",
vinyl chloride monomer,"Water, process, river",,-0.00010505,"water,process,river",
vinyl chloride monomer,"Water, process, salt, ocean",,-1.6942e-05,"water,process,salt,ocean",
vinyl chloride monomer,"Water, process, unspecified natural origin",,-0.036013,"water,process,unspecified natural origin",
vinyl chloride monomer,"Water, process, well, in ground",,-0.00080416,"water,process,well,in ground",
